Name;Id;TextStraDllId;New game sector;Rescaled X;Rescaled Y;Core/Rim;PictureId;EncyclopediaDescription
Yaga Minor;189;11913;Mid Rim North;371;185;Core;192;"Yaga Minor (K-5, Mid Rim North, 2 hyperlanes)
Geology: Planet, Temperate, Caves, Forests, Mountains
Species: Yagai (native), Human
Economy: Refined Metals, Starship Drive Units
History: Yaga Minor retains its significance as an industrial hub and manufacturing center. The facilities on Yaga Minor produced various materials and technologies, including those of strategic importance to the Galactic Empire. Consequently, the Empire maintained a strong presence on the world, ensuring the security of the production sites and safeguarding the sensitive projects underway. Despite the ongoing galactic conflict, Yaga Minor's inhabitants persevered, working within the complex web of political and military power structures to ensure their world remained a crucial player in the larger struggle between the Rebel Alliance and the Galactic Empire.
Sources: -"
D'Qar;190;11920;Mid Rim South;536;680;Rim;49;"D'Qar (O-17, Mid Rim South, 0 hyperlane)
Geology: Planet, Temperate, Jungle, Plains, Forest Canopies
Species: -
Economy: -
History: D’Qar remained mostly uneffected by galactic events up until this point. It was once home to a civilization that has since disappeared, leaving behind ruins. D'Qar also served as a shadow planet and deep space cache for the Alliance to Restore the Republic.
Sources: Episode 7, Episode 8, Battlefront 2
"
Farstine;191;11921;Mid Rim South;555;669;Rim;61;"Farstine (P-17, Mid Rim South, 3 hyperlanes)
Geology: Planet, Methane Atmosphere
Species: -
Economy: -
History: Farstine, known for its lush landscapes and crystal-clear oceans, emerged as a beacon of hope and unity. Various factions and rebel groups from across the galaxy began to establish their bases on the surface, seeking refuge and collaboration. The local population embraced this influx, taking pride in their role as a bastion of resistance against the oppressive regime. Over time, the presence of these diverse groups enriched Farstine's culture and technology, leading to rapid advancements and innovations. As the fight against the Empire continued, Farstine became an increasingly crucial hub for communication, coordination, and strategy planning. This period of growth and collaboration marked a new chapter in the history of Farstine, forever changing its course in the annals of the galaxy.
Sources: Atlas"
Ghorman;192;11922;Mid Rim South;497;611;Rim;70;"Ghorman (L-13, Mid Rim South, 2 hyperlanes)
Geology: Planet
Species: Human
Economy: -
History: Ghorman experiences a period of unrest and upheaval. As a site of historical significance, particularly due to the infamous Ghorman Massacre, the Galactic Empire maintained a strong presence to quell potential dissent. The Empire's grip on the world led to an increase in surveillance and security measures, causing tension among the local population. In response, underground resistance movements gained momentum, working in the shadows to challenge Imperial control. Acts of sabotage, intelligence gathering, and covert operations became increasingly common, as the resistance sought to destabilize the Empire's grip on Ghorman. Despite the ongoing conflict, the planet's inhabitants persevered, adapting to the changing political landscape while retaining their cultural identity.
Sources: Andor, Rebels
"
Malastare;193;11923;Mid Rim South;516;652;Rim;102;"Malastare (N-16, Mid Rim South, 2 hyperlanes)
Geology: Planet, Temperate, Forests, Rocky
Species: Dug (native), Gran, Human
Economy: Pixelito, Malastarian Fuel
History: Malastare experiences a period of relative stability. The planet was known for its podracing events, which continued to draw visitors and competitors from across the galaxy, providing a sense of normalcy despite the turmoil in the wider galaxy. The local government worked diligently to maintain the delicate balance between the various interests on Malastare, including the powerful corporations that sought to exploit its valuable resources. As the conflict continued, Malastare's leaders endeavored to keep their world as neutral as possible, focusing on internal growth and development to ensure the wellbeing of their people.
Sources: Clone Wars, Atlas
"
Naboo;194;11924;Mid Rim South;536;661;Rim;116;"Naboo (O-17, Mid Rim South, 2 hyperlanes)
Geology: Planet, Temperate, Swamps, Hills, Plains, Cities, Mountains
Species: Gungan (native), Human, Elder, Naboo
Economy: Grain, Ore, Food, Tech, Silk, Art, Cultural Items, Gungan Stew, Plasma, Wine
History: Naboo experiences a period of relative peace and stability. As a member of the Rebel Alliance, the planet continued its resistance against the Galactic Empire. Queen Apailana, who had succeeded Queen Jamillia, worked to maintain the planet's unity and protect its citizens from Imperial threats. During this time, Naboo strengthened diplomatic relations with other planets, fostering alliances and offering support in their shared struggle against the Empire. Despite the ongoing galactic conflict, Naboo managed to preserve its idyllic landscapes and rich cultural heritage, remaining a beacon of hope in a time of turmoil.
Sources: Episode 1, 2, 3, 6, Clone Wars, Rebels, SWG, Battlefront 1, 2, Atlas"
Pax;195;11925;Mid Rim South;537;639;Rim;134;"Pax (N-16, Mid Rim South, 4 hyperlanes)
Geology: Planet
Species: -
Economy: -
History: Pax remains a minor world with limited strategic value. As a result, it escaped the notice of the larger conflict between the Empire and the Rebel Alliance. The inhabitants of Pax maintained their daily lives, focusing on local matters and their own societal structures. While the events unfolding in the wider galaxy had some impact on Pax, the planet's lack of significance in the conflict afforded it relative stability and security. The people of Pax continued to adapt to the evolving galactic landscape, navigating the challenges presented by the ongoing struggle between the Empire and the Rebellion.
Sources: -"
Shadda-Bi-Boran;196;11926;Mid Rim South;517;688;Rim;152;"Shadda-Bi-Boran (O-18, Mid Rim South, 0 hyperlane)
Geology: Planet, Plains, Swamps
Species: Shadda-Bi-Boran (native)
Economy: Textiles
History: Shadda-Bi-Boran remains a low-profile world, unaffected by the wider galactic conflict. The aftermath of the Death Star's destruction did not have a direct impact on the local inhabitants, allowing them to maintain their traditional way of life. Shadda-Bi-Boran's remoteness and lack of strategic value kept it off the radar of both the Galactic Empire and the Rebel Alliance. Consequently, the world did not become a battleground or a target for either side. In this period of relative peace, its residents continued their existence, largely undisturbed by the turmoil shaping the broader galaxy.
Sources: Atlas
"
Thyferra;197;11927;Mid Rim South;516;613;Rim;174;"Thyferra (L-14, Mid Rim South, 2 hyperlanes)
Geology: Planet, Tropical, Cave Networks, Forests, Grassy Canyons, Mountains, Tropical Jungles
Species: Vratix (native), Human
Economy: Food, Tech, Bacta
History: Thyferra continues to play a significant role in the galaxy due to its production of bacta, a vital healing substance. This resource made Thyferra a contested prize for various factions seeking control over bacta distribution. The planet remained under the governance of two powerful bacta-producing corporations, Zaltin and Xucphra, who engaged in ruthless competition. Despite the ongoing conflict and power struggles, Thyferra maintained its crucial role in supplying bacta, which helped save countless lives across the galaxy and ensured its continued importance in the unfolding events.
Sources: Atlas
"
Wroona;198;11928;Mid Rim South;518;634;Rim;191;"Wroona (L-15, Mid Rim South, 4 hyperlanes)
Geology: Planet, Temperate, Forests, Mountains, Oceans, Plains 
Species: Wroonian (native), Human, Rodian, Twi'lek, ...
Economy: High Tech, Luxury, Mid Tech
History: Wroona continues to be a thriving center of commerce and trade. As a key location within the Corellian Trade Spine, Wroona's strategic position attracted various factions, including the Rebel Alliance and the Galactic Empire, which kept a close eye on the planet's activities. Known for its lush vineyards and wineries, Wroona maintained a reputation as a world of indulgence and luxury, attracting affluent visitors from across the galaxy. Amidst the tension and chaos of the ongoing conflict, the planet's upper class continued to enjoy the finer things in life, while the underprivileged struggled for survival.
Sources: Atlas
"
